CustomerKey|GeographyKey|FirstName|MiddleName|LastName|BirthDate|MaritalStatus|Suffix|Title|EmailAddress|YearlyIncome|Education|Occupation|AddressLine1|AddressLine2|Phone|DateFirstPurchase|CustomerType|CompanyName
18124|487|Tonya||Goel|1959-12-20|M||Mrs.|tonya19@adventure-works.com|100000.0|Bachelors|Management|323 Chocolate Court||1 (11) 500 555-0169|2004-04-28|Person|
18125|490|Angel|J|Edwards|1974-01-14|M||Mr.|angel23@adventure-works.com|50000.0|High School|Professional|3654 Alaska Dr.||980-555-0148|2003-11-15|Person|
18126|575|Andrea|D|Reed|1974-12-10|M||Mrs.|andrea20@adventure-works.com|60000.0|Partial College|Professional|8565 Marie Drive||912-555-0135|2004-05-14|Person|
18127|443|Chloe||Cox|1974-09-26|S||Mrs.|chloe56@adventure-works.com|60000.0|Partial College|Professional|2477 Macalven Drive||237-555-0112|2001-12-02|Person|
18128|469|Bryan|L|Murphy|1966-11-19|M||Mr.|bryan15@adventure-works.com|120000.0|Bachelors|Management|7368 South Royal Links||511-555-0166|2003-09-25|Person|
18129|488|Alyssa||Reed|1966-09-14|M||Mrs.|alyssa28@adventure-works.com|130000.0|Graduate Degree|Management|2559 Gumwood||966-555-0118|2001-12-08|Person|
18130|690|Timothy||Watson|1966-03-01|M||Mr.|timothy2@adventure-works.com|130000.0|Graduate Degree|Management|5474 Limewood Pl.||196-555-0160|2003-11-04|Person|
18131|571|Hannah|A|Washington|1957-09-22|M||Mrs.|hannah35@adventure-works.com|70000.0|Partial High School|Skilled Manual|7559 W. Buchanan Rd.||614-555-0182|2003-08-10|Person|
18132|633|Brandon||Coleman|1964-05-16|S||Mr.|brandon3@adventure-works.com|40000.0|Bachelors|Professional|5938 William Way||521-555-0139|2004-06-12|Person|
18133|472|Brianna|E|Cook|1964-06-16|S||Mrs.|brianna29@adventure-works.com|40000.0|Bachelors|Professional|2383 Pepper Drive||411-555-0118|2001-12-24|Person|
18134|523|Sydney|L|King|1964-03-17|S||Mrs.|sydney60@adventure-works.com|60000.0|Bachelors|Skilled Manual|9845 Barberry Court||363-555-0155|2004-06-27|Person|
18135|597|Pedro||Dominguez|1964-03-16|M||Mr.|pedro33@adventure-works.com|60000.0|Bachelors|Skilled Manual|4594 Hill Drive||967-555-0121|2004-04-08|Person|
18136|490|Adam|C|Allen|1964-10-04|M||Mr.|adam52@adventure-works.com|60000.0|Bachelors|Skilled Manual|3491 Cook Street||252-555-0173|2002-08-25|Person|
18137|582|Caroline|L|Bryant|1964-05-08|M||Mrs.|caroline19@adventure-works.com|60000.0|Bachelors|Skilled Manual|2603 Brenda Circle||574-555-0157|2001-12-11|Person|
18138|511|Jack|M|Allen|1963-07-20|M||Mr.|jack58@adventure-works.com|70000.0|Bachelors|Skilled Manual|3450 Oakleaf Ct.||407-555-0140|2003-07-29|Person|
18139|707|Eduardo|E|Wood|1963-02-13|M||Mr.|eduardo46@adventure-works.com|70000.0|Bachelors|Professional|1367 Sheppard Way||598-555-0125|2001-12-31|Person|
18140|560|Riley|L|Coleman|1968-08-22|S||Mrs.|riley4@adventure-works.com|60000.0|Graduate Degree|Professional|460 Almond Avve||464-555-0189|2001-12-07|Person|
18141|535|Richard||Ward|1963-11-28|S||Mr.|richard84@adventure-works.com|60000.0|Graduate Degree|Professional|5592 Eagle Peak Ave.||667-555-0151|2002-01-06|Person|
18142|584|Suzanne|R|Wang|1962-07-17|S||Mrs.|suzanne2@adventure-works.com|60000.0|Bachelors|Professional|9819 Anchor Court||429-555-0185|2002-01-08|Person|
18143|445|Ashley|C|Smith|1962-05-24|M||Mrs.|ashley0@adventure-works.com|60000.0|Bachelors|Professional|6613 Benton St.||847-555-0116|2002-01-06|Person|
18144|645|Grace||Jenkins|1962-03-16|S||Mrs.|grace54@adventure-works.com|60000.0|Bachelors|Professional|3284 Bynum Way||146-555-0116|2002-01-02|Person|
18145|677|Brandon|R|Zhang|1962-02-11|M||Mr.|brandon20@adventure-works.com|60000.0|Partial College|Skilled Manual|8461 Everett Ct||822-555-0128|2002-01-24|Person|
18146|522|Shelby|L|Gray|1962-08-10|M||Mrs.|shelby6@adventure-works.com|60000.0|Partial College|Skilled Manual|938 San Ysidro Court||744-555-0162|2002-01-19|Person|
18147|479|Ian|E|Henderson|1962-10-08|M||Mr.|ian45@adventure-works.com|60000.0|Partial College|Skilled Manual|6366 Baker Dr.||313-555-0114|2002-01-08|Person|
18148|508|Mary|S|Roberts|1961-02-14|S||Mrs.|mary17@adventure-works.com|40000.0|High School|Skilled Manual|3043 Rock Creek Pl.||559-555-0110|2002-01-27|Person|
18149|658|Gabriella|D|Murphy|1961-11-13|S||Mrs.|gabriella13@adventure-works.com|40000.0|High School|Skilled Manual|7271 Anyway St||733-555-0148|2002-01-21|Person|
18150|467|Ariana||Bell|1961-08-20|M||Mrs.|ariana12@adventure-works.com|60000.0|Partial College|Skilled Manual|4328 Liszt Way||868-555-0159|2002-09-18|Person|
18151|644|Wyatt|C|Griffin|1961-07-12|M||Mr.|wyatt49@adventure-works.com|60000.0|Partial College|Skilled Manual|879 St. Andrews Way||171-555-0168|2002-01-31|Person|
18152|610|Caroline||Long|1961-03-23|M||Mrs.|caroline10@adventure-works.com|60000.0|Partial College|Skilled Manual|6189 Mt. McKinley Ct||933-555-0167|2002-01-04|Person|
18153|562|Steven|H|Sanders|1961-07-25|M||Mr.|steven13@adventure-works.com|60000.0|Partial College|Skilled Manual|4612 A St.||382-555-0123|2002-09-19|Person|
18154|430|Pedro||Arun|1960-03-17|S||Mr.|pedro7@adventure-works.com|40000.0|Bachelors|Professional|8041 Erie Dr.||720-555-0187|2003-11-15|Person|
18155|499|Eduardo||Bennett|1967-09-16|S||Mr.|eduardo45@adventure-works.com|60000.0|Partial College|Skilled Manual|6453 Pacific||587-555-0119|2002-10-27|Person|
18156|537|Gabriella|L|Kelly|1967-10-08|S||Mrs.|gabriella0@adventure-works.com|60000.0|Partial College|Skilled Manual|9389 RaceCourt||963-555-0150|2002-01-28|Person|
18157|689|Ashley|J|Barnes|1967-10-22|S||Mrs.|ashley29@adventure-works.com|60000.0|Graduate Degree|Professional|3142 Grenadine Way||610-555-0118|2002-01-22|Person|
18158|691|Seth||Powell|1967-04-27|S||Mr.|seth56@adventure-works.com|60000.0|Graduate Degree|Professional|1065 Almond St.||651-555-0153|2002-01-17|Person|
18159|597|Ian|A|Edwards|1960-12-11|M||Mr.|ian38@adventure-works.com|60000.0|Partial College|Skilled Manual|2969 Broadmoor Avenue||107-555-0166|2002-01-10|Person|
18160|562|Emma||Morgan|1960-07-14|M||Mrs.|emma30@adventure-works.com|60000.0|Partial College|Skilled Manual|5890 Ardith Drive||343-555-0150|2002-10-25|Person|
18161|508|Logan|N|Baker|1959-02-26|S||Mr.|logan41@adventure-works.com|60000.0|Bachelors|Professional|3014 Stanford Street||173-555-0170|2004-01-10|Person|
18162|520|Thomas||Martinez|1959-07-24|S||Mr.|thomas81@adventure-works.com|60000.0|Bachelors|Professional|3008 Lolita Drive||162-555-0144|2004-05-01|Person|
18163|686|Xavier||Murphy|1959-02-13|M||Mr.|xavier82@adventure-works.com|60000.0|Bachelors|Professional|42 Clayton Rd.||838-555-0145|2003-11-21|Person|
18164|536|Mason|R|Murphy|1959-02-06|S||Mr.|mason14@adventure-works.com|60000.0|Bachelors|Professional|4977 Candlestick Dr.||653-555-0175|2002-01-11|Person|
18165|523|Jennifer|D|James|1959-09-23|M||Mrs.|jennifer70@adventure-works.com|60000.0|Bachelors|Professional|3416 Cunha Ct||333-555-0121|2003-12-11|Person|
18166|665|Benjamin||Perry|1959-06-17|S||Mr.|benjamin8@adventure-works.com|70000.0|Graduate Degree|Professional|3575 Tulip St||590-555-0180|2003-08-30|Person|
18167|584|Jaime||Hernandez|1959-05-02|S||Mr.|jaime46@adventure-works.com|80000.0|Graduate Degree|Professional|2664 Escobar||474-555-0136|2002-01-13|Person|
18168|442|Dawn|L|Shen|1959-03-12|S||Mrs.|dawn26@adventure-works.com|80000.0|Graduate Degree|Professional|2880 Ponderosa Dr.||786-555-0191|2002-01-04|Person|
18169|610|Derrick||Romero|1959-02-26|S||Mr.|derrick9@adventure-works.com|80000.0|Graduate Degree|Professional|5186 Oeffler Ln.||781-555-0172|2002-01-21|Person|
18170|442|Victoria|C|Bailey|1958-09-18|S||Mrs.|victoria33@adventure-works.com|60000.0|Bachelors|Professional|9090 Cristobal||286-555-0132|2002-01-09|Person|
18171|445|Alexandra|J|Adams|1958-10-16|S||Mrs.|alexandra57@adventure-works.com|60000.0|Bachelors|Professional|3215 Polson Court||629-555-0159|2002-01-03|Person|
18172|597|Jay|D|Alvarez|1958-05-04|M||Mr.|jay34@adventure-works.com|70000.0|Graduate Degree|Professional|9590 Sutton Circle||398-555-0192|2004-03-16|Person|
18173|470|Arturo||Carson|1958-10-24|S||Mr.|arturo41@adventure-works.com|70000.0|Bachelors|Professional|911 Nicholas Drive||215-555-0124|2004-06-26|Person|
18174|575|Richard||Bradley|1958-11-20|S||Mr.|richard57@adventure-works.com|70000.0|Bachelors|Professional|3305 East Altarinda Dr.||498-555-0175|2003-10-29|Person|
18175|537|Richard||Parker|1958-11-15|S||Mr.|richard36@adventure-works.com|80000.0|Graduate Degree|Professional|3098 Eastgate Ave||183-555-0141|2002-01-04|Person|
18176|597|Sean|D|Rivera|1958-08-06|M||Mr.|sean24@adventure-works.com|80000.0|Graduate Degree|Professional|6080 Candelero Pl.||837-555-0175|2002-01-31|Person|
18177|695|Luke||Evans|1958-02-08|M||Mr.|luke32@adventure-works.com|80000.0|Graduate Degree|Management|1565 Esperanea Dr.||436-555-0118|2003-10-20|Person|
18178|610|Frank||Martin|1929-11-06|M||Mr.|frank30@adventure-works.com|70000.0|Graduate Degree|Management|3448 Concord||730-555-0167|2003-10-30|Person|
18179|519|Candice||She|1969-09-01|M||Mrs.|candice7@adventure-works.com|80000.0|Graduate Degree|Management|7077 Blue Jay Drive||1 (11) 500 555-0145|2003-10-26|Person|
18180|568|Patricia|K|Mehta|1969-06-10|M||Mrs.|patricia17@adventure-works.com|90000.0|Graduate Degree|Management|2524 Garden Ave.||1 (11) 500 555-0110|2003-10-01|Person|
18181|519|Erik|T|Gomez|1969-04-05|M||Mr.|erik2@adventure-works.com|100000.0|Graduate Degree|Management|5905 Hawthorne Dr.||1 (11) 500 555-0183|2003-10-30|Person|
18182|613|Melinda||Suarez|1968-05-13|S||Mrs.|melinda14@adventure-works.com|60000.0|Bachelors|Professional|3823 Birch Bark Dr||1 (11) 500 555-0132|2004-03-26|Person|
18183|679|Wesley|K|Xu|1968-12-26|M||Mr.|wesley12@adventure-works.com|60000.0|Bachelors|Professional|8604 Dolores Way||1 (11) 500 555-0170|2004-03-02|Person|
18184|492|Gabrielle||Simmons|1970-11-24|M||Mrs.|gabrielle37@adventure-works.com|80000.0|Graduate Degree|Management|3664 Colt Ct.||1 (11) 500 555-0135|2003-10-15|Person|
18185|628|Kristi|I|Madan|1970-04-12|M||Mrs.|kristi24@adventure-works.com|80000.0|Graduate Degree|Management|6492 Palms Dr.||1 (11) 500 555-0176|2003-10-24|Person|
18186|706|Warren|R|Li|1968-09-21|M||Mr.|warren20@adventure-works.com|60000.0|Bachelors|Professional|7632 Willbrook Court||1 (11) 500 555-0139|2004-03-19|Person|
18187|561|Mathew|A|Serrano|1968-06-19|S||Mr.|mathew12@adventure-works.com|60000.0|Bachelors|Professional|926 Morning Way||1 (11) 500 555-0114|2004-03-20|Person|
18188|425|Jerome|L|Ramos|1968-04-12|M||Mr.|jerome16@adventure-works.com|60000.0|Bachelors|Professional|5510 Chickpea Ct.||1 (11) 500 555-0162|2004-04-25|Person|
18189|637|Colin||Kumar|1968-09-19|S||Mr.|colin31@adventure-works.com|70000.0|Bachelors|Professional|7085 Valley Run||1 (11) 500 555-0136|2004-01-05|Person|
18190|669|Roy|C|Dominguez|1967-06-23|S||Mr.|roy32@adventure-works.com|70000.0|Bachelors|Professional|9130 San Ramon Road||1 (11) 500 555-0116|2004-02-18|Person|
18191|679|Kaitlin|C|Suri|1969-08-11|S||Mrs.|kaitlin0@adventure-works.com|120000.0|Graduate Degree|Management|9955 Terra Grand||1 (11) 500 555-0188|2003-10-19|Person|
18192|558|Chelsea||Weber|1969-11-19|S||Mrs.|chelsea4@adventure-works.com|130000.0|Graduate Degree|Management|7938 Blue Ridge||1 (11) 500 555-0121|2003-10-18|Person|
18193|568|Jessica|R|Ramirez|1967-10-27|M||Mrs.|jessica19@adventure-works.com|70000.0|Bachelors|Professional|6312 San Ramon Road||1 (11) 500 555-0177|2003-10-25|Person|
18194|534|Alejandro|W|Liang|1966-09-06|S||Mr.|alejandro20@adventure-works.com|80000.0|Graduate Degree|Management|2894 Encino Dr.||1 (11) 500 555-0140|2004-06-12|Person|
18195|706|Grace|B|Powell|1966-10-25|M||Mrs.|grace56@adventure-works.com|90000.0|Bachelors|Professional|4566 Bermad Drive||1 (11) 500 555-0113|2003-10-17|Person|
18196|706|Barbara||Xu|1966-10-10|M||Mrs.|barbara22@adventure-works.com|90000.0|Bachelors|Professional|9241 St George Dr.||1 (11) 500 555-0194|2003-10-08|Person|
18197|487|Darren||Serrano|1966-01-21|M||Mr.|darren39@adventure-works.com|90000.0|Bachelors|Professional|6369 Ellis Street||1 (11) 500 555-0140|2003-10-11|Person|
18198|701|Morgan||Brown|1953-07-04|S||Mrs.|morgan27@adventure-works.com|60000.0|Partial High School|Skilled Manual|4647 Maywood Lane||604-555-0190|2004-05-15|Person|
18199|570|Faith||Ramirez|1953-07-06|M||Mrs.|faith28@adventure-works.com|60000.0|Partial High School|Skilled Manual|3558 Pebble Glen Drive|# 214|199-555-0117|2002-01-17|Person|
18200|631|James|M|Wilson|1953-10-07|S||Mr.|james72@adventure-works.com|60000.0|Partial High School|Skilled Manual|3607 Cloudview Dr.||526-555-0183|2004-03-09|Person|
18201|580|Jackson||Collins|1957-02-25|M||Mr.|jackson32@adventure-works.com|60000.0|High School|Professional|8221 Argyll Ave.||212-555-0155|2004-01-25|Person|
18202|584|Kara|E|Jai|1957-05-18|S||Mrs.|kara10@adventure-works.com|70000.0|Partial College|Professional|4228 Creekside Drive||976-555-0195|2002-01-22|Person|
18203|597|Jerry||Kumar|1957-11-18|M||Mr.|jerry8@adventure-works.com|70000.0|Partial College|Professional|1410 N Ranchford Court||161-555-0175|2002-01-14|Person|
18204|610|Laura||Hu|1957-04-28|M||Mrs.|laura26@adventure-works.com|70000.0|Partial College|Professional|8502 Diver Way||402-555-0192|2002-01-28|Person|
18205|566|Austin||Sharma|1957-11-26|S||Mr.|austin27@adventure-works.com|90000.0|Partial College|Professional|3874 Claudia Court||121-555-0169|2002-01-08|Person|
18206|570|David|V|Long|1956-11-16|M||Mr.|david42@adventure-works.com|80000.0|Partial High School|Skilled Manual|1180 Rhea Ct||415-555-0123|2004-05-31|Person|
18207|488|Nicholas||Anderson|1956-08-23|M||Mr.|nicholas11@adventure-works.com|80000.0|Partial High School|Skilled Manual|77 Birchwood||811-555-0156|2003-10-20|Person|
18208|559|Katelyn|O|James|1956-01-27|M||Mrs.|katelyn6@adventure-works.com|60000.0|High School|Professional|2082 Satin Court||431-555-0164|2002-01-24|Person|
18209|583|Amber||Lopez|1956-11-12|M||Mrs.|amber21@adventure-works.com|60000.0|High School|Professional|2719 Clearland Circle||912-555-0164|2002-01-23|Person|
18210|571|Jordan||Evans|1965-09-05|M||Mr.|jordan54@adventure-works.com|90000.0|Partial College|Professional|5023 Stephine Way||628-555-0181|2003-08-30|Person|
18211|627|Devin|M|Peterson|1965-08-07|M||Mr.|devin72@adventure-works.com|100000.0|Bachelors|Management|7091 Glen Arms Dr.||162-555-0182|2004-02-25|Person|
18212|507|Stephanie||Ross|1965-06-14|M||Mrs.|stephanie31@adventure-works.com|100000.0|Bachelors|Management|9318 Hawkridge Terrace||128-555-0175|2004-06-07|Person|
18213|508|Jocelyn||Gonzales|1965-12-15|S||Mrs.|jocelyn16@adventure-works.com|100000.0|Bachelors|Management|2348 Fruitwood||757-555-0163|2004-04-13|Person|
18214|467|Jodi||Luo|1964-10-06|S||Mrs.|jodi6@adventure-works.com|80000.0|Bachelors|Management|1663 Park Glen Court||958-555-0116|2004-03-18|Person|
18215|571|Joseph|E|Martinez|1964-06-25|S||Mr.|joseph24@adventure-works.com|80000.0|Partial College|Professional|1999 Orangewood Court||370-555-0118|2003-08-19|Person|
18216|620|Abigail||Barnes|1964-03-13|S||Mrs.|abigail71@adventure-works.com|90000.0|Partial College|Professional|8674 Marina Vill Pkwy.||121-555-0184|2004-07-12|Person|
18217|500|Antonio||Wood|1964-05-19|S||Mr.|antonio2@adventure-works.com|90000.0|Partial College|Professional|2569 Serrana Ct.||341-555-0163|2004-07-30|Person|
18218|559|Alexis|D|Wilson|1964-11-23|M||Mrs.|alexis6@adventure-works.com|100000.0|Partial College|Professional|8096 Mt. Washington Way||645-555-0187|2003-10-22|Person|
18219|703|Brandon|T|Moore|1964-04-01|S||Mr.|brandon47@adventure-works.com|100000.0|Partial College|Professional|1911 Almond Avenue||187-555-0180|2004-03-02|Person|
18220|610|Darren||Arun|1964-06-17|S||Mr.|darren9@adventure-works.com|130000.0|Graduate Degree|Management|5137 Napa Court||160-555-0114|2004-07-24|Person|
18221|469|Melinda||Ramos|1964-03-23|S||Mrs.|melinda12@adventure-works.com|130000.0|Graduate Degree|Management|5867 North Ridge Drive||204-555-0116|2004-02-06|Person|
18222|520|Kelly||Bennett|1964-06-09|S||Mrs.|kelly5@adventure-works.com|150000.0|Bachelors|Management|666 Lafayette Street||619-555-0132|2002-01-20|Person|
18223|560|Evan|R|Perez|1964-05-04|M||Mr.|evan28@adventure-works.com|160000.0|Bachelors|Management|8779 Knollview Court||170-555-0111|2002-01-12|Person|
18224|442|Angel||Phillips|1956-01-15|S||Mr.|angel28@adventure-works.com|70000.0|Partial College|Professional|6387 Balhan Dr.||939-555-0115|2002-01-28|Person|
18225|470|Kaylee||Bailey|1956-07-08|M||Mrs.|kaylee12@adventure-works.com|70000.0|Partial College|Professional|6809 El Capitan Lane||985-555-0144|2003-09-06|Person|
18226|535|Matthew||Lee|1956-04-09|S||Mr.|matthew26@adventure-works.com|80000.0|Partial College|Professional|7086 O St.||220-555-0158|2002-01-31|Person|
18227|677|Katherine|A|Lee|1934-04-18|S||Mrs.|katherine93@adventure-works.com|60000.0|Graduate Degree|Management|6694 Falcon Dr.||679-555-0126|2004-01-19|Person|
18228|610|Levi|I|Patel|1934-01-05|S||Mr.|levi2@adventure-works.com|70000.0|Graduate Degree|Management|5309 Diane Ct.||534-555-0178|2004-05-15|Person|
18229|667|Courtney||Campbell|1934-06-24|S||Mrs.|courtney4@adventure-works.com|130000.0|Graduate Degree|Management|5518 Baldwin Dr.|# 215|189-555-0178|2003-08-22|Person|
18230|467|Lance|A|Moreno|1963-10-25|S||Mr.|lance6@adventure-works.com|80000.0|Partial College|Professional|6682 Fountainhead Ct.||906-555-0186|2004-03-10|Person|
18231|490|Kaitlyn|B|Diaz|1963-08-05|S||Mrs.|kaitlyn89@adventure-works.com|80000.0|Partial College|Professional|4932 La Jolla||961-555-0119|2003-08-31|Person|
18232|701|Brittany||Simmons|1963-07-13|S||Mrs.|brittany13@adventure-works.com|80000.0|Partial College|Professional|7378 Fairfield Avenue||197-555-0115|2004-05-09|Person|
18233|660|Samantha|V|Simmons|1963-03-11|S||Mrs.|samantha38@adventure-works.com|90000.0|Partial College|Professional|2288 Morning Way||178-555-0186|2003-10-03|Person|
18234|522|Caitlin||Sanders|1963-08-25|S||Mrs.|caitlin3@adventure-works.com|90000.0|Partial College|Professional|6820 Willow Pass Dr||506-555-0115|2004-04-25|Person|
18235|472|Kevin||Lopez|1963-10-08|M||Mr.|kevin58@adventure-works.com|110000.0|Bachelors|Management|4770 Blue Jay Drive||934-555-0113|2004-01-10|Person|
18236|625|Isaiah|W|Rogers|1963-12-23|S||Mr.|isaiah19@adventure-works.com|120000.0|Partial College|Professional|1007 Cardinet Dr.||500-555-0133|2004-02-17|Person|
18237|625|Eric||Young|1963-04-04|S||Mr.|eric58@adventure-works.com|120000.0|Partial College|Professional|5738 Bent Tree Lane||212-555-0155|2002-01-09|Person|
18238|645|Jennifer|B|Jenkins|1963-08-17|S||Mrs.|jennifer81@adventure-works.com|120000.0|Partial College|Professional|7942 Palms||257-555-0141|2002-01-30|Person|
18239|560|Xavier||Powell|1963-06-15|S||Mr.|xavier50@adventure-works.com|150000.0|Partial College|Professional|8004 Broadmoor Ave.||701-555-0120|2002-01-17|Person|
18240|560|Samantha|R|Miller|1963-06-14|S||Mrs.|samantha7@adventure-works.com|150000.0|Partial College|Professional|7467 Canyon Road||666-555-0138|2002-01-22|Person|
18241|571|Madeline||Allen|1962-07-02|S||Mrs.|madeline21@adventure-works.com|80000.0|Partial College|Professional|7207 St. Andrews Way||666-555-0160|2004-06-22|Person|
18242|583|Sophia||Evans|1962-08-28|S||Mrs.|sophia0@adventure-works.com|90000.0|Partial College|Professional|3510 Brook Way||165-555-0114|2003-09-29|Person|
18243|575|Blake|D|Thomas|1962-10-02|M||Mr.|blake10@adventure-works.com|100000.0|Partial College|Professional|2313 B Southampton Rd||116-555-0151|2002-01-26|Person|
18244|582|Jared||Torres|1962-12-20|S||Mr.|jared7@adventure-works.com|110000.0|Bachelors|Management|6666 Tosca Way||646-555-0117|2004-04-27|Person|
18245|610|Eric||Ross|1962-08-22|S||Mr.|eric12@adventure-works.com|110000.0|Bachelors|Management|1519 Birch Bark Road||837-555-0153|2004-07-09|Person|
18246|527|Angel|H|Roberts|1962-12-16|M||Mr.|angel26@adventure-works.com|130000.0|Bachelors|Management|3189 Oakgrove||352-555-0128|2004-06-06|Person|
18247|688|Thomas||Williams|1962-06-04|S||Mr.|thomas62@adventure-works.com|130000.0|Bachelors|Management|4566 Magnolia Ave.||561-555-0188|2004-04-02|Person|
18248|647|Sara||Gray|1961-06-24|S||Mrs.|sara6@adventure-works.com|70000.0|Partial College|Professional|8803 La Mar Ct||182-555-0192|2003-08-19|Person|
18249|677|Jonathan|B|Martin|1961-06-19|S||Mr.|jonathan68@adventure-works.com|90000.0|High School|Professional|3332 Walnut Blvd.||220-555-0128|2003-08-19|Person|
18250|694|Austin|H|Long|1961-06-19|M||Mr.|austin5@adventure-works.com|90000.0|High School|Professional|6126 Virgil Street||412-555-0173|2003-08-21|Person|
18251|575|Anthony|V|Williams|1961-04-16|S||Mr.|anthony11@adventure-works.com|100000.0|Partial College|Professional|4051 Show Rd.||681-555-0164|2003-10-27|Person|
18252|430|Mandy||Zhou|1961-03-04|M||Mrs.|mandy10@adventure-works.com|110000.0|Bachelors|Management|4625 Dos Encinas||392-555-0163|2003-10-05|Person|
18253|527|Alex||Parker|1961-09-08|M||Mr.|alex26@adventure-works.com|130000.0|Bachelors|Management|7581 Alaska Dr.||613-555-0123|2002-01-30|Person|
18254|689|Savannah|M|Green|1961-05-25|S||Mrs.|savannah37@adventure-works.com|130000.0|Bachelors|Management|438 Post Road||426-555-0196|2003-12-18|Person|
18255|479|Erin||Sanchez|1955-10-15|M||Mrs.|erin27@adventure-works.com|60000.0|High School|Professional|4077 Roxbury Drive||904-555-0179|2002-01-17|Person|
18256|560|Kyle|C|Washington|1955-04-11|S||Mr.|kyle8@adventure-works.com|80000.0|Partial College|Professional|1386 Eastgate||242-555-0183|2002-01-01|Person|
18257|562|Noah||Harris|1955-11-07|M||Mr.|noah55@adventure-works.com|90000.0|High School|Professional|3614 Golf Club Road||566-555-0114|2003-09-20|Person|
18258|520|Jeremiah|L|Russell|1955-10-26|S||Mr.|jeremiah35@adventure-works.com|90000.0|High School|Professional|8984 Brook Way||393-555-0136|2004-04-21|Person|
18259|575|Makayla|E|James|1955-09-22|M||Mrs.|makayla8@adventure-works.com|90000.0|High School|Professional|7422 Roseann Drive||151-555-0161|2002-01-30|Person|
18260|682|Jonathan||Davis|1954-09-10|S||Mr.|jonathan55@adventure-works.com|70000.0|Partial High School|Skilled Manual|9217 Juliet Court||540-555-0150|2004-04-07|Person|
18261|469|Ricky|S|Carlson|1935-05-27|S||Mr.|ricky19@adventure-works.com|70000.0|Graduate Degree|Management|3177 Dover Way||208-555-0112|2004-03-13|Person|
18262|690|Robert|M|Turner|1935-03-15|S||Mr.|robert48@adventure-works.com|130000.0|Graduate Degree|Management|3444 Elkwood Dr.||827-555-0114|2002-01-23|Person|
18263|580|Cassie||Raje|1936-02-22|S||Mrs.|cassie12@adventure-works.com|50000.0|Graduate Degree|Management|1727 The Trees Drive||827-555-0119|2004-07-27|Person|
18264|430|Nathan||Li|1936-05-24|M||Mr.|nathan23@adventure-works.com|70000.0|Graduate Degree|Management|2025 Sunset Meadows||667-555-0117|2004-05-31|Person|
18265|619|Riley||Brooks|1936-01-27|M||Mrs.|riley21@adventure-works.com|90000.0|Bachelors|Management|4903 Lemonwood Drive||999-555-0126|2002-01-11|Person|
18266|472|Marissa|C|Diaz|1936-11-08|S||Mrs.|marissa17@adventure-works.com|90000.0|Bachelors|Management|6272 Maywood Ln||390-555-0145|2002-01-31|Person|
18267|647|Lucas||Anderson|1960-07-05|S||Mr.|lucas23@adventure-works.com|80000.0|Partial College|Professional|4332 Listing Ct||990-555-0111|2003-10-07|Person|
18268|695|Jordan|A|Perez|1960-10-19|M||Mrs.|jordan40@adventure-works.com|80000.0|Partial College|Professional|8989 Twincreek Ct.||394-555-0196|2004-01-25|Person|
18269|479|Marcus|Z|Thomas|1960-05-22|M||Mr.|marcus11@adventure-works.com|90000.0|High School|Professional|6291 Winter Lane||169-555-0183|2003-08-23|Person|
18270|500|Vanessa||Griffin|1960-05-14|M||Mrs.|vanessa21@adventure-works.com|90000.0|High School|Professional|337 Forest Way||497-555-0173|2004-04-07|Person|
18271|551|Carlos|M|Allen|1960-01-12|M||Mr.|carlos45@adventure-works.com|100000.0|Partial College|Professional|5018 W. Watson Court||688-555-0171|2004-02-26|Person|
18272|703|Antonio||Henderson|1960-06-25|S||Mr.|antonio5@adventure-works.com|100000.0|Partial College|Professional|8763 Lori Dr.||519-555-0159|2003-11-12|Person|
18273|582|Alex|B|King|1960-01-14|M||Mr.|alex48@adventure-works.com|100000.0|Partial College|Professional|5992 Leeds Ct.||140-555-0122|2004-02-27|Person|
18274|582|Timothy|O|Lopez|1960-02-12|M||Mr.|timothy38@adventure-works.com|100000.0|Partial College|Professional|2155 Zartop Street||137-555-0130|2004-02-27|Person|
18275|502|Miguel|A|Green|1960-07-22|S||Mr.|miguel31@adventure-works.com|120000.0|High School|Professional|1962 Ferndale Lane||290-555-0145|2002-01-05|Person|
18276|552|Taylor||Thomas|1953-05-15|S||Mrs.|taylor58@adventure-works.com|70000.0|Graduate Degree|Management|8476 Kingswood Circle||293-555-0179|2002-01-06|Person|
18277|537|Sydney|G|Flores|1953-08-22|M||Mrs.|sydney34@adventure-works.com|70000.0|Graduate Degree|Management|7948 Rambling Lane||621-555-0147|2002-01-14|Person|
18278|671|Samantha|A|Mohamed|1953-04-27|S||Mrs.|samantha9@adventure-works.com|70000.0|Graduate Degree|Management|5331 Buskrik Avenue||832-555-0138|2003-09-03|Person|
18279|652|Janet|L|Scott|1953-08-18|S||Mrs.|janet33@adventure-works.com|70000.0|Graduate Degree|Management|2616 Northridge Drive||422-555-0144|2002-01-12|Person|
18280|502|Hailey||Turner|1953-07-21|S||Mrs.|hailey47@adventure-works.com|70000.0|Graduate Degree|Management|1218 Trasher Road||114-555-0115|2002-02-17|Person|
18281|566|Erin||Cook|1951-02-09|S||Mrs.|erin25@adventure-works.com|40000.0|Partial College|Professional|5484 The Trees Dr.||895-555-0155|2002-02-22|Person|
